movie_id,title,genres,score,tags,summary
11446,Welcome to the Dollhouse,"['Comedy', 'Drama']",6.9,comedy drama heathermatarazzo victoriadavis christinabrucato parentskidsrelationship sistersisterrelationship mockery ugliness independentfilm littlegirl schoollife unattractive 7th grader struggles cope suburban life middle child un-attentive parents bullies school.,An unattractive 7th grader struggles to cope with suburban life as the middle child with un-attentive parents and bullies at school.
47889,Ruby in Paradise,"['Drama', 'Romance']",5.6,"drama romance ashleyjudd toddfield bentleymitchum independentfilm reeling mother's recent death, ruby lee gissing relocates florida start anew. finding job souvenir store, ruby becomes friends shop's owner, mildred chambers, slowly acclimates new surroundings. long, juggling affections mildred's lothario son, ricky, good-natured mike. wavers ricky mike, ruby also tries come terms past.","Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past."
25461,Raising Victor Vargas,"['Drama', 'Romance']",7.8,"drama romance victorrasuk judymarte meloniediaz independentfilm film follows victor, lower east side teenager, deals eccentric family, including strict grandmother, bratty sister, younger brother completely idolizes him. along way tries win affections judy, careful calculating comes deals men.","The film follows Victor, a Lower East Side teenager, as he deals with his eccentric family, including his strict grandmother, his bratty sister, and a younger brother who completely idolizes him. Along the way he tries to win the affections of Judy, who is very careful and calculating when it comes to how she deals with men."
905,Pandora's Box,"['Drama', 'Thriller', 'Romance']",7.6,drama thriller romance louisebrooks fritzkortner francislederer londonengland casino irony forbiddenlove lossofhusband reward silentfilm rise inevitable fall amoral naive young woman whose insouciant eroticism inspires lust violence around her.,The rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her.
279759,Harrison Montgomery,[],0.0,film daniel davila,Film from Daniel Davila
78705,Live-In Maid,"['Drama', 'Foreign']",7.8,"drama foreign normaaleandro normaargentina marcosmundstock buenos aires deep recession. money runs out, relationship employer live-in maid changes dramatically.","Buenos Aires is in a deep recession. As the money runs out, the relationship between an employer and her live-in maid changes dramatically."
25212,Deterrence,"['Action', 'Drama', 'Mystery', 'Thriller']",6.1,action drama mystery thriller kevinpollak timothyhutton sherylleeralph diner judgmentcall president united states must deal international military crisis confined colorado diner freak snowstorm.,The President of the United States must deal with an international military crisis while confined to a Colorado diner during a freak snowstorm.
26899,The Mudge Boy,['Drama'],7.3,"drama emilehirsch tomguiry richardjenkins chicken bullying rapeofamale misfit homosexuality independentfilm comingofage gaysex duncan mudge, mid-teens, lives apart rural world populated distant father rough local kids. main companionship chicken left mother's death neighbor's son befriends him.","Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him."
146269,The Young Unknowns,['Drama'],0.0,"drama devongummersall arlyjover eionbailey womandirector charlie, sexy girlfriend, moronic best friend drink, drug, self-destruct course one day charlie's father home los angeles.","Charlie, his sexy girlfriend, and his moronic best friend drink, drug, and self-destruct over the course of one day at Charlie's father home in Los Angeles."
292483,Not Cool,['Comedy'],3.7,"comedy shanedawson cheramileigh drewmonson sex thanksgiving friendship highschool love comingofage wildparty cool follows former prom king college freshman scott (shane dawson) returned home thanksgiving break dumped eccentric, long-term girlfriend. world turned upside down, scott strikes unlikely friendship former classmate tori (cherami leigh), ugly duckling blossomed first semester college. together, two embark outrageous adventure hometown. scott tori find friendship turning something deeper, realize months away may changed realized.","NOT COOL follows former prom king and college freshman Scott (Shane Dawson) who has just returned home for Thanksgiving break only to be dumped by his eccentric, long-term girlfriend. With his world turned upside down, Scott strikes an unlikely friendship with former classmate Tori (Cherami Leigh), an ugly duckling who blossomed in her first semester of college. Together, the two embark on an outrageous adventure through their hometown. But when Scott and Tori find their friendship turning into something deeper, they realize that a few months away may have changed them more than they realized."
14451,Dead Snow,"['Horror', 'Comedy']",6.1,horror comedy charlottefrogner stigfrodehenriksen vegarhoel norway undead zombie wintry eight medical students ski trip norway discover hitler's horrors live come face face battalion zombie nazi soldiers intent devouring anyone unfortunate enough wander remote mountains sent die.,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.
10105,Saints and Soldiers,"['Action', 'Adventure', 'Drama', 'History', 'War']",6.6,action adventure drama history war larrybagby alexanderpolinsky kirbyheyborne winter belgium worldwarii nazis bravery ardennen slaughter nazigermany soldier five american soldiers fighting europe world war ii struggle return allied territory separated u.s. forces historic malmedy massacre.,Five American soldiers fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.
211557,Vessel,"['Horror', 'Science Fiction']",5.9,"horror sciencefiction brandonbales brandymaasch juliemintz vessel story passengers flight 298, red-eye way boston san francisco. midway flight passengers encounter otherworldly force subsequently thrown fight lives. story focuses danny (an everyday traveler), emma (a flight attendant), chloe (an unattended underage passenger) jim murray (the two pilots). written anonymous","Vessel is the story of the passengers of Flight 298, a red-eye on its way from Boston to San Francisco. Midway through the flight the passengers encounter an otherworldly force and are subsequently thrown into a fight for their lives. The story focuses on Danny (an everyday traveler), Emma (a flight attendant), Chloe (an unattended underage passenger) and Jim and Murray (the two pilots). Written by Anonymous"
